id	date	value
8n38w	2001-04-20	26.82
8n38w	2001-04-21	26.79
8n38w	2001-04-22	26.82
8n38w	2001-04-23	26.85
8n38w	2001-04-24	26.95
8n38w	2001-04-25	27.03
8n38w	2001-04-26	27.05
8n38w	2001-04-27	27.11
8n38w	2001-04-28	27.13
8n38w	2001-04-29	27.16
8n38w	2001-04-30	27.21
8n38w	2001-05-01	27.21
8n38w	2001-05-02	27.18
8n38w	2001-05-03	27.14
8n38w	2001-05-04	27.12
8n38w	2001-05-05	27.1
8n38w	2001-05-06	27.08
8n38w	2001-05-07	27.05
8n38w	2001-05-08	27.00
8n38w	2001-05-09	26.96
8n38w	2001-05-10	26.93
8n38w	2001-05-11	26.93
8n38w	2001-05-12	26.9
8n38w	2001-05-13	26.87
8n38w	2001-05-14	26.8
8n38w	2001-05-15	26.83
8n38w	2001-05-16	26.82
8n38w	2001-05-17	26.83
8n38w	2001-05-18	26.89
8n38w	2001-05-19	26.93
8n38w	2001-05-20	26.92
8n38w	2001-05-21	26.95
8n38w	2001-05-22	26.97
8n38w	2001-05-23	26.99
8n38w	2001-05-24	26.83
8n38w	2001-05-25	26.83
8n38w	2001-05-26	26.88
8n38w	2001-05-27	26.84
8n38w	2001-05-28	26.85
8n38w	2001-05-29	26.87
8n38w	2001-05-30	26.86
8n38w	2001-05-31	26.87
8n38w	2001-06-01	26.9
8n38w	2001-06-02	26.89
8n38w	2001-06-03	26.89
8n38w	2001-06-04	26.95
8n38w	2001-06-05	26.95
8n38w	2001-06-06	27.03
8n38w	2001-06-07	27.14
8n38w	2001-06-08	27.17
8n38w	2001-06-09	27.29
8n38w	2001-06-10	27.4
8n38w	2001-06-11	27.43
8n38w	2001-06-12	27.56
8n38w	2001-06-13	27.55
8n38w	2001-06-14	27.48
8n38w	2001-06-15	27.41
8n38w	2001-06-16	27.59
8n38w	2001-06-17	27.65
8n38w	2001-06-18	27.59
8n38w	2001-06-19	27.5
8n38w	2001-06-20	27.72
8n38w	2001-06-21	27.76
8n38w	2001-06-22	27.71
8n38w	2001-06-23	27.81
8n38w	2001-06-24	27.76
8n38w	2001-06-25	27.81
8n38w	2001-06-26	27.78
8n38w	2001-06-27	27.79
8n38w	2001-06-28	27.93
8n38w	2001-06-29	28.16
8n38w	2001-06-30	28.08
8n38w	2001-07-01	27.9
8n38w	2001-07-02	27.79
8n38w	2001-07-03	28.00
8n38w	2001-07-04	28.22
8n38w	2001-07-05	27.9
8n38w	2001-07-06	28.24
8n38w	2001-07-07	28.27
8n38w	2001-07-08	28.32
8n38w	2001-07-09	28.21
8n38w	2001-07-10	28.17
8n38w	2001-07-11	28.23
8n38w	2001-07-12	28.14
8n38w	2001-07-13	27.73
8n38w	2001-07-14	27.86
8n38w	2001-07-15	27.9
8n38w	2001-07-16	27.93
8n38w	2001-07-17	28.00
8n38w	2001-07-18	28.05
8n38w	2001-07-19	28.23
8n38w	2001-07-20	28.34
8n38w	2001-07-21	28.16
8n38w	2001-07-22	27.91
8n38w	2001-07-23	28.06
8n38w	2001-07-24	28.14
8n38w	2001-07-25	27.95
8n38w	2001-07-26	27.91
8n38w	2001-07-27	27.76
8n38w	2001-07-28	27.85
8n38w	2001-07-29	27.74
8n38w	2001-07-30	27.67
8n38w	2001-07-31	28.12
8n38w	2001-08-01	27.84
8n38w	2001-08-02	27.82
8n38w	2001-08-03	27.79
8n38w	2001-08-04	27.78
8n38w	2001-08-05	27.75
8n38w	2001-08-06	27.66
8n38w	2001-08-07	27.8
8n38w	2001-08-08	27.81
8n38w	2001-08-09	27.79
8n38w	2001-08-10	27.8
8n38w	2001-08-11	27.73
8n38w	2001-08-12	27.71
8n38w	2001-08-13	27.8
8n38w	2001-08-14	27.86
8n38w	2001-08-15	27.99
8n38w	2001-08-16	28.18
8n38w	2001-08-17	28.01
8n38w	2001-08-18	27.84
8n38w	2001-08-19	27.71
8n38w	2001-08-20	27.61
8n38w	2001-08-21	27.98
8n38w	2001-08-22	28.07
8n38w	2001-08-23	28.12
8n38w	2001-08-24	28.24
8n38w	2001-08-25	28.01
8n38w	2001-08-26	28.23
8n38w	2001-08-27	28.53
8n38w	2001-08-28	28.47
8n38w	2001-08-29	28.49
8n38w	2001-08-30	28.5
8n38w	2001-08-31	28.66
8n38w	2001-09-01	28.64
8n38w	2001-09-02	28.67
8n38w	2001-09-03	28.86
8n38w	2001-09-04	28.36
8n38w	2001-09-05	28.39
8n38w	2001-09-06	28.49
8n38w	2001-09-07	28.34
8n38w	2001-09-08	28.25
8n38w	2001-09-09	28.48
8n38w	2001-09-10	28.52
8n38w	2001-09-11	28.82
8n38w	2001-09-12	29.01
8n38w	2001-09-13	28.97
8n38w	2001-09-14	28.97
8n38w	2001-09-15	29.07
8n38w	2001-09-16	28.91
8n38w	2001-09-17	28.81
8n38w	2001-09-18	29.05
8n38w	2001-09-19	29.27
8n38w	2001-09-20	29.27
8n38w	2001-09-21	29.42
8n38w	2001-09-22	29.31
8n38w	2001-09-23	29.14
8n38w	2001-09-24	29.14
8n38w	2001-09-25	29.12
8n38w	2001-09-26	29.16
8n38w	2001-09-27	29.19
8n38w	2001-09-28	29.05
8n38w	2001-09-29	29.12
8n38w	2001-09-30	29.4
8n38w	2001-10-01	29.26
8n38w	2001-10-02	29.33
8n38w	2001-10-03	29.53
8n38w	2001-10-04	29.2
8n38w	2001-10-05	29.3
8n38w	2001-10-06	29.19
8n38w	2001-10-07	29.09
8n38w	2001-10-08	29.08
8n38w	2001-10-09	29.09
8n38w	2001-10-10	29.04
8n38w	2001-10-11	28.92
8n38w	2001-10-12	28.95
8n38w	2001-10-13	29.02
8n38w	2001-10-14	28.73
8n38w	2001-10-15	28.59
8n38w	2001-10-16	28.9
8n38w	2001-10-17	29.03
8n38w	2001-10-18	28.95
8n38w	2001-10-19	28.8
8n38w	2001-10-20	28.82
8n38w	2001-10-21	28.7
8n38w	2001-10-22	28.68
8n38w	2001-10-23	28.58
8n38w	2001-10-24	28.56
8n38w	2001-10-25	28.45
8n38w	2001-10-26	28.39
8n38w	2001-10-27	28.27
8n38w	2001-10-28	28.32
8n38w	2001-10-29	28.19
8n38w	2001-10-30	28.23
8n38w	2001-10-31	28.26
8n38w	2001-11-01	28.19
8n38w	2001-11-02	28.16
8n38w	2001-11-03	27.96
8n38w	2001-11-04	27.92
8n38w	2001-11-05	27.97
8n38w	2001-11-06	27.93
8n38w	2001-11-07	27.94
8n38w	2001-11-08	27.92
8n38w	2001-11-09	27.98
8n38w	2001-11-10	27.89
8n38w	2001-11-11	27.88
8n38w	2001-11-12	27.91
8n38w	2001-11-13	27.96
8n38w	2001-11-14	28.02
8n38w	2001-11-15	27.96
8n38w	2001-11-16	27.98
8n38w	2001-11-17	27.87
8n38w	2001-11-18	28.09
8n38w	2001-11-19	28.04
8n38w	2001-11-20	28.1
8n38w	2001-11-21	28.14
8n38w	2001-11-22	28.04
8n38w	2001-11-23	27.91
8n38w	2001-11-24	28.13
8n38w	2001-11-25	28.11
8n38w	2001-11-26	28.09
8n38w	2001-11-27	27.99
8n38w	2001-11-28	27.94
8n38w	2001-11-29	27.87
8n38w	2001-11-30	27.86
8n38w	2001-12-01	27.76
8n38w	2001-12-02	27.6
8n38w	2001-12-03	27.64
8n38w	2001-12-04	27.75
8n38w	2001-12-05	27.82
8n38w	2001-12-06	27.89
8n38w	2001-12-07	27.81
8n38w	2001-12-08	27.8
8n38w	2001-12-09	27.75
8n38w	2001-12-10	27.65
8n38w	2001-12-11	27.61
8n38w	2001-12-12	27.41
8n38w	2001-12-13	27.26
8n38w	2001-12-14	27.4
8n38w	2001-12-15	27.32
8n38w	2001-12-16	27.27
8n38w	2001-12-17	27.32
8n38w	2001-12-18	27.26
8n38w	2001-12-19	27.12
8n38w	2001-12-20	26.96
8n38w	2001-12-21	27.01
8n38w	2001-12-22	26.98
8n38w	2001-12-23	27.02
8n38w	2001-12-24	27.1
8n38w	2001-12-25	27.33
8n38w	2001-12-26	27.34
8n38w	2001-12-27	27.56
8n38w	2001-12-28	27.65
8n38w	2001-12-29	27.63
8n38w	2001-12-30	27.71
8n38w	2001-12-31	27.65
8n38w	2002-01-01	27.56
8n38w	2002-01-02	27.5
8n38w	2002-01-03	27.57
8n38w	2002-01-04	27.6
8n38w	2002-01-05	27.59
8n38w	2002-01-06	27.61
8n38w	2002-01-07	27.6
8n38w	2002-01-08	27.74
8n38w	2002-01-09	27.69
8n38w	2002-01-10	27.59
8n38w	2002-01-11	27.61
8n38w	2002-01-12	27.61
8n38w	2002-01-13	27.56
8n38w	2002-01-14	27.52
8n38w	2002-01-15	27.52
8n38w	2002-01-16	27.44
8n38w	2002-01-17	27.37
8n38w	2002-01-18	27.3
8n38w	2002-01-19	27.21
8n38w	2002-01-20	27.15
8n38w	2002-01-21	27.17
8n38w	2002-01-22	27.08
8n38w	2002-01-23	27.03
8n38w	2002-01-24	26.87
8n38w	2002-01-25	26.86
8n38w	2002-01-26	26.94
8n38w	2002-01-27	27.03
8n38w	2002-01-28	26.98
8n38w	2002-01-29	26.99
8n38w	2002-01-30	26.93
8n38w	2002-01-31	26.85
8n38w	2002-02-01	26.7
8n38w	2002-02-02	26.54
8n38w	2002-02-03	26.59
8n38w	2002-02-04	26.66
8n38w	2002-02-05	26.69
8n38w	2002-02-06	26.86
8n38w	2002-02-07	26.87
8n38w	2002-02-08	26.84
8n38w	2002-02-09	26.78
8n38w	2002-02-10	26.7
8n38w	2002-02-11	26.51
8n38w	2002-02-12	26.59
8n38w	2002-02-13	26.72
8n38w	2002-02-14	26.76
8n38w	2002-02-15	26.74
8n38w	2002-02-16	26.82
8n38w	2002-02-17	26.85
8n38w	2002-02-18	26.86
8n38w	2002-02-19	26.84
8n38w	2002-02-20	26.83
8n38w	2002-02-21	26.86
8n38w	2002-02-22	26.83
8n38w	2002-02-23	26.82
8n38w	2002-02-24	26.75
8n38w	2002-02-25	26.7
8n38w	2002-02-26	26.86
8n38w	2002-02-27	26.98
8n38w	2002-02-28	27.04
8n38w	2002-03-01	27.04
8n38w	2002-03-02	26.94
8n38w	2002-03-03	26.96
8n38w	2002-03-04	27.13
8n38w	2002-03-05	27.12
8n38w	2002-03-06	27.11
8n38w	2002-03-07	27.00
8n38w	2002-03-08	27.03
8n38w	2002-03-09	27.03
8n38w	2002-03-10	27.08
8n38w	2002-03-11	27.11
8n38w	2002-03-12	27.14
8n38w	2002-03-13	27.11
8n38w	2002-03-14	27.1
8n38w	2002-03-15	27.1
8n38w	2002-03-16	27.09
8n38w	2002-03-17	27.11
8n38w	2002-03-18	27.13
8n38w	2002-03-19	27.14
8n38w	2002-03-20	27.16
8n38w	2002-03-21	27.14
8n38w	2002-03-22	27.13
8n38w	2002-03-23	27.1
8n38w	2002-03-24	27.13
8n38w	2002-03-25	27.13
8n38w	2002-03-26	27.09
8n38w	2002-03-27	27.11
8n38w	2002-03-28	27.14
8n38w	2002-03-29	27.14
8n38w	2002-03-30	27.11
8n38w	2002-03-31	27.1
8n38w	2002-04-01	27.13
8n38w	2002-04-02	27.11
8n38w	2002-04-03	27.09
8n38w	2002-04-04	27.08
8n38w	2002-04-05	27.1
8n38w	2002-04-06	27.12
8n38w	2002-04-07	27.13
8n38w	2002-04-08	27.14
8n38w	2002-04-09	27.16
8n38w	2002-04-10	27.17
8n38w	2002-04-11	27.14
8n38w	2002-04-12	27.19
8n38w	2002-04-13	27.23
8n38w	2002-04-14	27.21
8n38w	2002-04-15	27.23
8n38w	2002-04-16	27.2
8n38w	2002-04-17	27.23
8n38w	2002-04-18	27.25
8n38w	2002-04-19	27.28
8n38w	2002-04-20	27.3
8n38w	2002-04-21	27.31
8n38w	2002-04-22	27.32
8n38w	2002-04-23	27.31
8n38w	2002-04-24	27.3
8n38w	2002-04-25	27.32
8n38w	2002-04-26	27.33
8n38w	2002-04-27	27.39
8n38w	2002-04-28	27.35
8n38w	2002-04-29	27.36
8n38w	2002-04-30	27.3
8n38w	2002-05-01	27.29
8n38w	2002-05-02	27.29
8n38w	2002-05-03	27.29
8n38w	2002-05-04	27.26
8n38w	2002-05-05	27.27
8n38w	2002-05-06	27.27
8n38w	2002-05-07	27.23
8n38w	2002-05-08	27.22
8n38w	2002-05-09	27.23
8n38w	2002-05-10	27.22
8n38w	2002-05-11	27.21
8n38w	2002-05-12	27.2
8n38w	2002-05-13	27.2
8n38w	2002-05-14	27.2
8n38w	2002-05-15	27.19
8n38w	2002-05-16	27.04
8n38w	2002-05-17	26.9
8n38w	2002-05-18	26.99
8n38w	2002-05-19	27.01
8n38w	2002-05-20	27.02
8n38w	2002-05-21	27.01
8n38w	2002-05-22	27.03
8n38w	2002-05-23	27.14
8n38w	2002-05-24	27.24
8n38w	2002-05-25	27.31
8n38w	2002-05-26	27.34
8n38w	2002-05-27	27.37
8n38w	2002-05-28	27.39
8n38w	2002-05-29	27.41
8n38w	2002-05-30	27.39
8n38w	2002-05-31	27.37
8n38w	2002-06-01	27.35
8n38w	2002-06-02	27.29
8n38w	2002-06-03	27.32
8n38w	2002-06-04	27.33
8n38w	2002-06-05	27.36
8n38w	2002-06-06	27.33
8n38w	2002-06-07	27.37
8n38w	2002-06-08	27.49
8n38w	2002-06-09	27.43
8n38w	2002-06-10	27.42
8n38w	2002-06-11	27.41
8n38w	2002-06-12	27.44
8n38w	2002-06-13	27.43
8n38w	2002-06-14	27.38
8n38w	2002-06-15	27.54
8n38w	2002-06-16	27.45
8n38w	2002-06-17	27.41
8n38w	2002-06-18	27.41
8n38w	2002-06-19	27.49
8n38w	2002-06-20	27.62
8n38w	2002-06-21	27.59
8n38w	2002-06-22	27.63
8n38w	2002-06-23	27.68
8n38w	2002-06-24	28.14
8n38w	2002-06-25	27.83
8n38w	2002-06-26	27.96
8n38w	2002-06-27	28.03
8n38w	2002-06-28	27.94
8n38w	2002-06-29	27.87
8n38w	2002-06-30	27.7
8n38w	2002-07-01	27.7
8n38w	2002-07-02	27.73
8n38w	2002-07-03	27.7
8n38w	2002-07-04	27.87
8n38w	2002-07-05	27.74
8n38w	2002-07-06	27.75
8n38w	2002-07-07	27.74
8n38w	2002-07-08	27.77
8n38w	2002-07-09	27.69
8n38w	2002-07-10	27.66
8n38w	2002-07-11	27.82
8n38w	2002-07-12	27.92
8n38w	2002-07-13	27.77
8n38w	2002-07-14	27.69
8n38w	2002-07-15	27.78
8n38w	2002-07-16	27.94
8n38w	2002-07-17	27.76
8n38w	2002-07-18	28.01
8n38w	2002-07-19	27.87
8n38w	2002-07-20	27.61
8n38w	2002-07-21	27.71
8n38w	2002-07-22	27.6
8n38w	2002-07-23	27.67
8n38w	2002-07-24	27.89
8n38w	2002-07-25	27.8
8n38w	2002-07-26	27.86
8n38w	2002-07-27	28.17
8n38w	2002-07-28	28.01
8n38w	2002-07-29	27.83
8n38w	2002-07-30	28.13
8n38w	2002-07-31	28.35
8n38w	2002-08-01	28.39
8n38w	2002-08-02	28.39
8n38w	2002-08-03	28.37
8n38w	2002-08-04	28.31
8n38w	2002-08-05	28.6
8n38w	2002-08-06	28.68
8n38w	2002-08-07	28.31
8n38w	2002-08-08	28.17
8n38w	2002-08-09	28.59
8n38w	2002-08-10	28.46
8n38w	2002-08-11	28.48
8n38w	2002-08-12	28.36
8n38w	2002-08-13	28.37
8n38w	2002-08-14	28.44
8n38w	2002-08-15	28.46
8n38w	2002-08-16	28.32
8n38w	2002-08-17	28.34
8n38w	2002-08-18	28.21
8n38w	2002-08-19	28.15
8n38w	2002-08-20	28.16
8n38w	2002-08-21	28.31
8n38w	2002-08-22	28.2
8n38w	2002-08-23	28.17
8n38w	2002-08-24	28.14
8n38w	2002-08-25	27.95
8n38w	2002-08-26	28.03
8n38w	2002-08-27	28.17
8n38w	2002-08-28	28.15
8n38w	2002-08-29	28.01
8n38w	2002-08-30	27.94
8n38w	2002-08-31	27.96
8n38w	2002-09-01	28.12
8n38w	2002-09-02	27.88
8n38w	2002-09-03	28.00
8n38w	2002-09-04	28.35
8n38w	2002-09-05	28.65
8n38w	2002-09-06	28.53
8n38w	2002-09-07	28.59
8n38w	2002-09-08	28.14
8n38w	2002-09-09	27.94
8n38w	2002-09-10	28.13
8n38w	2002-09-11	28.14
8n38w	2002-09-12	27.96
8n38w	2002-09-13	28.07
8n38w	2002-09-14	28.28
8n38w	2002-09-15	28.37
8n38w	2002-09-16	28.33
8n38w	2002-09-17	28.3
8n38w	2002-09-18	28.66
8n38w	2002-09-19	28.47
8n38w	2002-09-20	28.29
8n38w	2002-09-21	28.35
8n38w	2002-09-22	28.52
8n38w	2002-09-23	28.53
8n38w	2002-09-24	28.52
8n38w	2002-09-25	28.33
8n38w	2002-09-26	28.4
8n38w	2002-09-27	28.52
8n38w	2002-09-28	28.48
8n38w	2002-09-29	28.49
8n38w	2002-09-30	28.62
8n38w	2002-10-01	28.5
8n38w	2002-10-02	28.27
8n38w	2002-10-03	28.37
8n38w	2002-10-04	28.37
8n38w	2002-10-05	28.38
8n38w	2002-10-06	28.54
8n38w	2002-10-07	28.59
8n38w	2002-10-08	28.66
8n38w	2002-10-09	28.79
8n38w	2002-10-10	28.66
8n38w	2002-10-11	28.72
8n38w	2002-10-12	28.75
8n38w	2002-10-13	29.16
8n38w	2002-10-14	29.25
8n38w	2002-10-15	28.99
8n38w	2002-10-16	28.96
8n38w	2002-10-17	28.89
8n38w	2002-10-18	28.62
8n38w	2002-10-19	28.8
8n38w	2002-10-20	28.81
8n38w	2002-10-21	28.62
8n38w	2002-10-22	28.62
8n38w	2002-10-23	28.65
8n38w	2002-10-24	28.47
8n38w	2002-10-25	28.32
8n38w	2002-10-26	28.34
8n38w	2002-10-27	28.34
8n38w	2002-10-28	28.31
8n38w	2002-10-29	28.37
8n38w	2002-10-30	28.4
8n38w	2002-10-31	28.4
8n38w	2002-11-01	28.34
8n38w	2002-11-02	28.11
8n38w	2002-11-03	28.19
8n38w	2002-11-04	28.19
8n38w	2002-11-05	28.13
8n38w	2002-11-06	28.1
8n38w	2002-11-07	28.17
8n38w	2002-11-08	28.13
8n38w	2002-11-09	28.08
8n38w	2002-11-10	28.07
8n38w	2002-11-11	28.03
8n38w	2002-11-12	27.93
8n38w	2002-11-13	28.04
8n38w	2002-11-14	27.98
8n38w	2002-11-15	27.84
8n38w	2002-11-16	27.74
8n38w	2002-11-17	27.74
8n38w	2002-11-18	27.71
8n38w	2002-11-19	27.54
8n38w	2002-11-20	27.44
8n38w	2002-11-21	27.37
8n38w	2002-11-22	27.33
8n38w	2002-11-23	27.32
8n38w	2002-11-24	27.27
8n38w	2002-11-25	27.26
8n38w	2002-11-26	27.34
8n38w	2002-11-27	27.2
8n38w	2002-11-28	27.08
8n38w	2002-11-29	27.05
8n38w	2002-11-30	27.04
8n38w	2002-12-01	27.01
8n38w	2002-12-02	26.96
8n38w	2002-12-03	27.01
8n38w	2002-12-04	26.98
8n38w	2002-12-05	26.97
8n38w	2002-12-06	26.82
8n38w	2002-12-07	26.71
8n38w	2002-12-08	26.73
8n38w	2002-12-09	26.66
8n38w	2002-12-10	26.56
8n38w	2002-12-11	26.62
8n38w	2002-12-12	26.93
8n38w	2002-12-13	26.96
8n38w	2002-12-14	26.99
8n38w	2002-12-15	27.00
8n38w	2002-12-16	27.00
8n38w	2002-12-17	27.02
8n38w	2002-12-18	26.98
8n38w	2002-12-19	26.92
8n38w	2002-12-20	26.87
8n38w	2002-12-21	26.91
8n38w	2002-12-22	26.84
8n38w	2002-12-23	26.79
8n38w	2002-12-24	26.62
8n38w	2002-12-25	26.57
8n38w	2002-12-26	26.58
8n38w	2002-12-27	26.48
8n38w	2002-12-28	26.4
8n38w	2002-12-29	26.34
8n38w	2002-12-30	26.3
8n38w	2002-12-31	26.34
8n38w	2003-01-01	26.32
8n38w	2003-01-02	26.42
8n38w	2003-01-03	26.6
8n38w	2003-01-04	26.62
8n38w	2003-01-05	26.6
8n38w	2003-01-06	26.67
8n38w	2003-01-07	26.6
8n38w	2003-01-08	26.52
8n38w	2003-01-09	26.52
8n38w	2003-01-10	26.55
8n38w	2003-01-11	26.58
8n38w	2003-01-12	26.5
8n38w	2003-01-13	26.47
8n38w	2003-01-14	26.3
8n38w	2003-01-15	26.35
8n38w	2003-01-16	26.24
8n38w	2003-01-17	26.18
8n38w	2003-01-18	26.09
8n38w	2003-01-19	25.99
8n38w	2003-01-20	25.9
8n38w	2003-01-02	25.94
8n38w	2003-01-22	25.86
8n38w	2003-01-23	25.91
8n38w	2003-01-24	25.95
8n38w	2003-01-25	25.9
8n38w	2003-01-26	25.97
8n38w	2003-01-27	26.02
8n38w	2003-01-28	25.96
8n38w	2003-01-29	25.88
8n38w	2003-01-30	25.78
8n38w	2003-01-31	25.67
8n38w	2003-02-01	25.69
8n38w	2003-02-02	25.69
8n38w	2003-02-03	25.68
8n38w	2003-02-04	25.76
8n38w	2003-02-05	25.68
8n38w	2003-02-06	25.79
8n38w	2003-02-07	26.19
8n38w	2003-02-08	26.2
8n38w	2003-02-09	26.22
8n38w	2003-02-10	26.25
8n38w	2003-02-11	26.19
8n38w	2003-02-12	26.08
8n38w	2003-02-13	25.96
8n38w	2003-02-14	25.98
8n38w	2003-02-15	26.02
8n38w	2003-02-16	26.07
8n38w	2003-02-17	26.15
8n38w	2003-02-18	26.13
8n38w	2003-02-19	26.22
8n38w	2003-02-20	26.3
8n38w	2003-02-21	26.31
8n38w	2003-02-22	26.34
8n38w	2003-02-23	26.37
8n38w	2003-02-24	26.38
8n38w	2003-02-25	26.42
8n38w	2003-02-26	26.44
8n38w	2003-02-27	26.49
8n38w	2003-02-28	26.58
