id	date	value
4n23w	2009-09-29	27.82
4n23w	2009-09-30	27.86
4n23w	2009-10-01	27.87
4n23w	2009-10-02	27.8
4n23w	2009-10-03	27.89
4n23w	2009-10-04	28.1
4n23w	2009-10-05	28.1
4n23w	2009-10-06	27.97
4n23w	2009-10-07	27.87
4n23w	2009-10-08	27.89
4n23w	2009-10-09	27.85
4n23w	2009-10-10	28.00
4n23w	2009-10-11	28.01
4n23w	2009-10-12	27.98
4n23w	2009-10-13	28.17
4n23w	2009-10-14	28.12
4n23w	2009-10-15	27.85
4n23w	2009-10-16	27.78
4n23w	2009-10-17	27.86
4n23w	2009-10-18	27.85
4n23w	2009-10-19	28.13
4n23w	2009-10-20	28.38
4n23w	2009-10-21	28.11
4n23w	2009-10-22	27.83
4n23w	2009-10-23	28.31
4n23w	2009-10-24	28.1
4n23w	2009-10-25	28.01
4n23w	2009-10-26	28.28
4n23w	2009-10-27	28.41
4n23w	2009-10-28	28.45
4n23w	2009-10-29	28.31
4n23w	2009-10-30	28.1
4n23w	2009-10-31	28.2
4n23w	2009-11-01	28.25
4n23w	2009-11-02	28.36
4n23w	2009-11-03	28.37
4n23w	2009-11-04	28.47
4n23w	2009-11-05	28.44
4n23w	2009-11-06	28.2
4n23w	2009-11-07	28.38
4n23w	2009-11-08	28.53
4n23w	2009-11-09	28.65
4n23w	2009-11-10	28.55
4n23w	2009-11-11	28.31
4n23w	2009-11-12	28.12
4n23w	2009-11-13	28.36
4n23w	2009-11-14	28.43
4n23w	2009-11-15	28.29
4n23w	2009-11-16	28.18
4n23w	2009-11-17	28.26
4n23w	2009-11-18	28.29
4n23w	2009-11-19	28.3
4n23w	2009-11-20	28.2
4n23w	2009-11-21	28.11
4n23w	2009-11-22	27.93
4n23w	2009-11-23	27.81
4n23w	2009-11-24	27.59
4n23w	2009-11-25	27.23
4n23w	2009-11-26	27.05
4n23w	2009-11-27	27.12
4n23w	2009-11-28	27.94
4n23w	2009-11-29	28.1
4n23w	2009-11-30	28.08
4n23w	2009-12-01	28.15
4n23w	2009-12-02	28.09
4n23w	2009-12-03	28.17
4n23w	2009-12-04	28.3
4n23w	2009-12-05	28.21
4n23w	2009-12-06	28.18
4n23w	2009-12-07	28.05
4n23w	2009-12-08	28.17
4n23w	2009-12-09	28.09
4n23w	2009-12-10	27.94
4n23w	2009-12-11	28.09
4n23w	2009-12-12	28.11
4n23w	2009-12-13	28.01
4n23w	2009-12-14	28.00
4n23w	2009-12-15	28.15
4n23w	2009-12-16	28.17
4n23w	2009-12-17	28.12
4n23w	2009-12-18	27.72
4n23w	2009-12-19	27.78
4n23w	2009-12-20	27.82
4n23w	2009-12-21	27.95
4n23w	2009-12-22	28.13
4n23w	2009-12-23	28.05
4n23w	2009-12-24	27.68
4n23w	2009-12-25	27.9
4n23w	2009-12-26	28.16
4n23w	2009-12-27	28.05
4n23w	2009-12-28	27.9
4n23w	2009-12-29	27.95
4n23w	2009-12-30	28.06
4n23w	2009-12-31	28.22
4n23w	2010-01-01	27.86
4n23w	2010-01-02	27.54
4n23w	2010-01-03	27.67
4n23w	2010-01-04	28.11
4n23w	2010-01-05	28.11
4n23w	2010-01-06	28.05
4n23w	2010-01-07	28.15
4n23w	2010-01-08	28.16
4n23w	2010-01-09	28.18
4n23w	2010-01-10	28.04
4n23w	2010-01-11	28.05
4n23w	2010-01-12	28.05
4n23w	2010-01-13	28.19
4n23w	2010-01-14	28.08
4n23w	2010-01-15	28.1
4n23w	2010-01-16	28.09
4n23w	2010-01-17	28.09
4n23w	2010-01-18	27.93
4n23w	2010-01-19	27.98
4n23w	2010-01-20	27.94
4n23w	2010-01-21	28.07
4n23w	2010-01-22	28.41
4n23w	2010-01-23	28.61
4n23w	2010-01-24	28.4
4n23w	2010-01-25	28.49
4n23w	2010-01-26	28.37
4n23w	2010-01-27	28.37
4n23w	2010-01-28	28.17
4n23w	2010-01-29	28.18
4n23w	2010-01-30	28.3
4n23w	2010-01-31	28.24
4n23w	2010-02-01	28.14
4n23w	2010-02-02	28.23
4n23w	2010-02-03	28.26
4n23w	2010-02-04	28.24
4n23w	2010-02-05	28.26
4n23w	2010-02-06	28.46
4n23w	2010-02-07	28.64
4n23w	2010-02-08	28.78
4n23w	2010-02-09	28.36
4n23w	2010-02-10	28.55
4n23w	2010-02-11	28.32
4n23w	2010-02-12	28.25
4n23w	2010-02-13	28.21
4n23w	2010-02-14	28.21
4n23w	2010-02-15	28.36
4n23w	2010-02-16	28.29
4n23w	2010-02-17	28.29
4n23w	2010-02-18	28.28
4n23w	2010-02-19	28.19
4n23w	2010-02-20	28.08
4n23w	2010-02-21	28.28
4n23w	2010-02-22	28.32
4n23w	2010-02-23	28.44
4n23w	2010-02-24	28.32
4n23w	2010-02-25	28.5
4n23w	2010-02-26	28.72
4n23w	2010-02-27	28.69
4n23w	2010-02-28	28.77
4n23w	2010-03-01	29.06
4n23w	2010-03-02	28.84
4n23w	2010-03-03	28.79
4n23w	2010-03-04	28.68
4n23w	2010-03-05	28.72
4n23w	2010-03-06	28.57
4n23w	2010-03-07	28.62
4n23w	2010-03-08	28.65
4n23w	2010-03-09	28.61
4n23w	2010-03-10	28.7
4n23w	2010-03-11	29.05
4n23w	2010-03-12	28.93
4n23w	2010-03-13	29.08
4n23w	2010-03-14	28.98
4n23w	2010-03-15	29.2
4n23w	2010-03-16	29.4
4n23w	2010-03-17	29.05
4n23w	2010-03-18	28.95
4n23w	2010-03-19	29.04
4n23w	2010-03-20	28.66
4n23w	2010-03-21	28.85
4n23w	2010-03-22	28.9
4n23w	2010-03-23	28.9
4n23w	2010-03-24	29.03
4n23w	2010-03-25	28.9
4n23w	2010-03-26	28.89
4n23w	2010-03-27	28.96
4n23w	2010-03-28	29.06
4n23w	2010-03-29	29.26
4n23w	2010-03-30	29.56
4n23w	2010-03-31	29.51
4n23w	2010-04-01	29.56
4n23w	2010-04-02	29.32
4n23w	2010-04-03	29.47
4n23w	2010-04-04	29.57
4n23w	2010-04-05	29.58
4n23w	2010-04-06	29.59
4n23w	2010-04-07	29.46
4n23w	2010-04-08	29.41
4n23w	2010-04-09	29.43
4n23w	2010-04-10	29.34
4n23w	2010-04-11	29.42
4n23w	2010-04-12	29.24
4n23w	2010-04-13	29.12
4n23w	2010-04-14	29.03
4n23w	2010-04-15	28.94
4n23w	2010-04-16	29.18
4n23w	2010-04-17	29.19
4n23w	2010-04-18	29.14
4n23w	2010-04-19	29.21
4n23w	2010-04-20	29.29
4n23w	2010-04-21	29.61
4n23w	2010-04-22	29.81
4n23w	2010-04-23	30.02
4n23w	2010-04-24	29.93
4n23w	2010-04-25	29.85
4n23w	2010-04-26	29.94
4n23w	2010-04-27	30.11
4n23w	2010-04-28	30.05
4n23w	2010-04-29	29.8
4n23w	2010-04-30	29.8
4n23w	2010-05-01	29.73
4n23w	2010-05-02	29.69
4n23w	2010-05-03	29.66
4n23w	2010-05-04	29.8
4n23w	2010-05-05	29.93
4n23w	2010-05-06	29.85
4n23w	2010-05-07	29.75
4n23w	2010-05-08	29.74
4n23w	2010-05-09	29.96
4n23w	2010-05-10	30.13
4n23w	2010-05-11	30.02
4n23w	2010-05-12	30.15
4n23w	2010-05-13	30.38
4n23w	2010-05-14	30.19
4n23w	2010-05-15	30.15
4n23w	2010-05-16	30.12
4n23w	2010-05-17	30.19
4n23w	2010-05-18	30.08
4n23w	2010-05-19	29.77
4n23w	2010-05-20	29.96
4n23w	2010-05-21	29.95
4n23w	2010-05-22	30.04
4n23w	2010-05-23	29.94
4n23w	2010-05-24	30.03
4n23w	2010-05-25	30.13
4n23w	2010-05-26	30.18
4n23w	2010-05-27	30.19
4n23w	2010-05-28	29.95
4n23w	2010-05-29	29.91
4n23w	2010-05-30	29.83
4n23w	2010-05-31	30.06
4n23w	2010-06-01	30.03
4n23w	2010-06-02	29.85
4n23w	2010-06-03	29.83
4n23w	2010-06-04	30.16
4n23w	2010-06-05	29.92
4n23w	2010-06-06	29.63
4n23w	2010-06-07	29.77
4n23w	2010-06-08	29.35
4n23w	2010-06-09	29.49
4n23w	2010-06-10	29.32
4n23w	2010-06-11	29.41
4n23w	2010-06-12	29.46
4n23w	2010-06-13	29.42
4n23w	2010-06-14	28.91
4n23w	2010-06-15	28.7
4n23w	2010-06-16	28.82
4n23w	2010-06-17	28.85
4n23w	2010-06-18	28.97
4n23w	2010-06-19	28.84
4n23w	2010-06-20	28.82
4n23w	2010-06-21	28.87
4n23w	2010-06-22	28.82
4n23w	2010-06-23	28.85
4n23w	2010-06-24	28.76
4n23w	2010-06-25	28.79
4n23w	2010-06-26	28.76
4n23w	2010-06-27	28.85
4n23w	2010-06-28	28.86
4n23w	2010-06-29	28.91
4n23w	2010-06-30	28.78
4n23w	2010-07-01	28.91
4n23w	2010-07-02	29.08
4n23w	2010-07-03	29.03
4n23w	2010-07-04	29.02
4n23w	2010-07-05	28.99
4n23w	2010-07-06	29.08
4n23w	2010-07-07	29.00
4n23w	2010-07-08	28.92
4n23w	2010-07-09	28.85
4n23w	2010-07-10	28.96
4n23w	2010-07-11	28.87
4n23w	2010-07-12	28.78
4n23w	2010-07-13	28.61
4n23w	2010-07-14	28.37
4n23w	2010-07-15	28.27
4n23w	2010-07-16	28.14
4n23w	2010-07-17	27.32
4n23w	2010-07-18	26.83
4n23w	2010-07-19	26.97
4n23w	2010-07-20	27.14
4n23w	2010-07-21	27.23
4n23w	2010-07-22	27.21
4n23w	2010-07-23	27.28
4n23w	2010-07-24	27.26
4n23w	2010-07-25	27.24
4n23w	2010-07-26	27.23
4n23w	2010-07-27	27.24
4n23w	2010-07-28	27.25
4n23w	2010-07-29	27.29
4n23w	2010-07-30	27.38
4n23w	2010-07-31	27.52
4n23w	2010-08-01	28.19
4n23w	2010-08-02	28.53
4n23w	2010-08-03	28.4
4n23w	2010-08-04	28.18
4n23w	2010-08-05	28.00
4n23w	2010-08-06	28.11
4n23w	2010-08-07	28.28
4n23w	2010-08-08	28.23
4n23w	2010-08-09	28.22
4n23w	2010-08-10	28.25
4n23w	2010-08-11	28.22
4n23w	2010-08-12	27.99
4n23w	2010-08-13	28.05
4n23w	2010-08-14	27.95
4n23w	2010-08-15	27.91
4n23w	2010-08-16	27.81
4n23w	2010-08-17	27.76
4n23w	2010-08-18	27.67
4n23w	2010-08-19	27.58
4n23w	2010-08-20	27.17
4n23w	2010-08-21	27.22
4n23w	2010-08-22	27.27
4n23w	2010-08-23	27.14
4n23w	2010-08-24	27.00
4n23w	2010-08-25	27.09
4n23w	2010-08-26	27.19
4n23w	2010-08-27	27.31
4n23w	2010-08-28	27.29
4n23w	2010-08-29	27.33
4n23w	2010-08-30	27.26
4n23w	2010-08-31	27.12
4n23w	2010-09-01	27.13
4n23w	2010-09-02	27.25
4n23w	2010-09-03	27.24
4n23w	2010-09-04	27.19
4n23w	2010-09-05	27.15
4n23w	2010-09-06	27.1
4n23w	2010-09-07	27.07
4n23w	2010-09-08	27.2
4n23w	2010-09-09	27.48
4n23w	2010-09-10	27.85
4n23w	2010-09-11	27.83
4n23w	2010-09-12	27.89
4n23w	2010-09-13	27.99
4n23w	2010-09-14	28.13
4n23w	2010-09-15	28.05
4n23w	2010-09-16	28.00
4n23w	2010-09-17	28.03
4n23w	2010-09-18	28.13
4n23w	2010-09-19	28.16
4n23w	2010-09-20	28.19
4n23w	2010-09-21	28.15
4n23w	2010-09-22	27.86
4n23w	2010-09-23	28.2
4n23w	2010-09-24	28.21
4n23w	2010-09-25	28.18
4n23w	2010-09-26	28.17
4n23w	2010-09-27	28.19
4n23w	2010-09-28	28.12
4n23w	2010-09-29	28.09
4n23w	2010-09-30	28.2
4n23w	2010-10-01	28.3
4n23w	2010-10-02	28.43
4n23w	2010-10-03	28.5
4n23w	2010-10-04	28.22
4n23w	2010-10-05	28.4
4n23w	2010-10-06	28.56
4n23w	2010-10-07	28.3
4n23w	2010-10-08	28.48
4n23w	2010-10-09	28.57
4n23w	2010-10-10	28.59
4n23w	2010-10-11	28.64
4n23w	2010-10-12	28.71
4n23w	2010-10-13	28.96
4n23w	2010-10-14	28.97
4n23w	2010-10-15	28.98
4n23w	2010-10-16	28.82
4n23w	2010-10-17	28.65
4n23w	2010-10-18	28.57
4n23w	2010-10-19	28.67
4n23w	2010-10-20	28.9
4n23w	2010-10-21	28.89
4n23w	2010-10-22	28.96
4n23w	2010-10-23	28.98
4n23w	2010-10-24	28.53
4n23w	2010-10-25	28.5
4n23w	2010-10-26	28.62
4n23w	2010-10-27	28.86
4n23w	2010-10-28	28.8
4n23w	2010-10-29	28.61
4n23w	2010-10-30	28.56
4n23w	2010-10-31	28.47
4n23w	2010-11-01	28.69
4n23w	2010-11-02	28.8
4n23w	2010-11-03	28.88
4n23w	2010-11-04	29.09
4n23w	2010-11-05	28.91
4n23w	2010-11-06	28.98
4n23w	2010-11-07	28.96
4n23w	2010-11-08	29.00
4n23w	2010-11-09	28.82
4n23w	2010-11-10	28.47
4n23w	2010-11-11	28.71
4n23w	2010-11-12	28.63
4n23w	2010-11-13	28.62
4n23w	2010-11-14	28.86
4n23w	2010-11-15	28.65
4n23w	2010-11-16	28.83
4n23w	2010-11-17	28.8
4n23w	2010-11-18	28.91
4n23w	2010-11-19	28.79
4n23w	2010-11-20	28.61
4n23w	2010-11-21	28.69
4n23w	2010-11-22	28.38
4n23w	2010-11-23	28.26
4n23w	2010-11-24	28.25
4n23w	2010-11-25	28.53
4n23w	2010-11-26	28.46
4n23w	2010-11-27	28.33
4n23w	2010-11-28	28.27
4n23w	2010-11-29	28.3
4n23w	2010-11-30	28.22
4n23w	2010-12-01	28.21
4n23w	2010-12-02	28.31
4n23w	2010-12-03	28.42
4n23w	2010-12-04	28.52
4n23w	2010-12-05	28.39
4n23w	2010-12-06	28.52
4n23w	2010-12-07	28.4
4n23w	2010-12-08	28.54
4n23w	2010-12-09	28.44
4n23w	2010-12-10	28.41
4n23w	2010-12-11	28.33
4n23w	2010-12-12	28.37
4n23w	2010-12-13	28.51
4n23w	2010-12-14	28.45
4n23w	2010-12-15	28.46
4n23w	2010-12-16	28.4
4n23w	2010-12-17	28.44
4n23w	2010-12-18	28.43
4n23w	2010-12-19	28.62
4n23w	2010-12-20	28.7
4n23w	2010-12-21	28.52
4n23w	2010-12-22	28.61
4n23w	2010-12-23	28.55
4n23w	2010-12-24	28.56
4n23w	2010-12-25	28.56
4n23w	2010-12-26	28.5
4n23w	2010-12-27	28.68
4n23w	2010-12-28	28.41
4n23w	2010-12-29	28.46
4n23w	2010-12-30	28.43
4n23w	2010-12-31	28.4
4n23w	2011-01-01	28.39
4n23w	2011-01-02	28.37
4n23w	2011-01-03	28.29
4n23w	2011-01-04	28.36
4n23w	2011-01-05	28.69
4n23w	2011-01-06	28.55
4n23w	2011-01-07	28.57
4n23w	2011-01-08	28.38
4n23w	2011-01-09	28.36
4n23w	2011-01-10	28.54
4n23w	2011-01-11	28.56
4n23w	2011-01-12	28.38
4n23w	2011-01-13	28.44
4n23w	2011-01-14	28.43
4n23w	2011-01-15	28.29
4n23w	2011-01-16	28.28
4n23w	2011-01-17	28.25
4n23w	2011-01-18	28.13
4n23w	2011-01-19	28.32
4n23w	2011-01-20	28.23
4n23w	2011-01-21	28.19
4n23w	2011-01-22	28.25
4n23w	2011-01-23	28.03
4n23w	2011-01-24	28.02
4n23w	2011-01-25	28.15
4n23w	2011-01-26	28.31
4n23w	2011-01-27	28.02
4n23w	2011-01-28	28.33
4n23w	2011-01-29	28.26
4n23w	2011-01-30	28.19
4n23w	2011-01-31	28.18
4n23w	2011-02-01	28.49
4n23w	2011-02-02	28.11
4n23w	2011-02-03	28.2
4n23w	2011-02-04	28.24
4n23w	2011-02-05	28.18
4n23w	2011-02-06	28.46
4n23w	2011-02-07	28.49
4n23w	2011-02-08	28.36
4n23w	2011-02-09	28.21
4n23w	2011-02-10	28.19
4n23w	2011-02-11	28.02
4n23w	2011-02-12	27.92
4n23w	2011-02-13	27.9
4n23w	2011-02-14	27.88
4n23w	2011-02-15	27.84
4n23w	2011-02-16	27.83
4n23w	2011-02-17	27.79
4n23w	2011-02-18	27.83
4n23w	2011-02-19	27.94
4n23w	2011-02-20	28.01
4n23w	2011-02-21	28.04
4n23w	2011-02-22	28.11
4n23w	2011-02-23	28.06
4n23w	2011-02-24	28.1
4n23w	2011-02-25	28.13
4n23w	2011-02-26	28.25
4n23w	2011-02-27	28.17
4n23w	2011-02-28	28.23
4n23w	2011-03-01	28.12
4n23w	2011-03-02	27.96
4n23w	2011-03-03	27.89
4n23w	2011-03-04	28.26
4n23w	2011-03-05	28.33
4n23w	2011-03-06	28.34
4n23w	2011-03-07	28.23
4n23w	2011-03-08	28.21
4n23w	2011-03-09	28.27
4n23w	2011-03-10	28.38
4n23w	2011-03-11	28.48
4n23w	2011-03-12	28.44
4n23w	2011-03-13	28.48
4n23w	2011-03-14	28.38
4n23w	2011-03-15	28.27
4n23w	2011-03-16	28.22
4n23w	2011-03-17	28.15
4n23w	2011-03-18	28.09
4n23w	2011-03-19	28.14
4n23w	2011-03-20	28.26
4n23w	2011-03-21	28.33
4n23w	2011-03-22	28.38
4n23w	2011-03-23	28.36
4n23w	2011-03-24	28.31
4n23w	2011-03-25	28.39
4n23w	2011-03-26	28.61
4n23w	2011-03-27	28.5
4n23w	2011-03-28	28.56
4n23w	2011-03-29	28.54
4n23w	2011-03-30	28.51
4n23w	2011-03-31	28.55
4n23w	2011-04-01	28.63
4n23w	2011-04-02	28.71
4n23w	2011-04-03	28.61
4n23w	2011-04-04	28.71
4n23w	2011-04-05	28.76
4n23w	2011-04-06	28.64
4n23w	2011-04-07	28.59
4n23w	2011-04-08	28.54
4n23w	2011-04-09	28.61
4n23w	2011-04-10	28.87
4n23w	2011-04-11	28.74
4n23w	2011-04-12	28.57
4n23w	2011-04-13	28.7
4n23w	2011-04-14	28.77
4n23w	2011-04-15	28.75
4n23w	2011-04-16	28.73
4n23w	2011-04-17	28.78
4n23w	2011-04-18	28.81
4n23w	2011-04-19	28.87
4n23w	2011-04-20	28.74
4n23w	2011-04-21	28.68
4n23w	2011-04-22	28.6
4n23w	2011-04-23	28.57
4n23w	2011-04-24	28.65
4n23w	2011-04-25	28.67
4n23w	2011-04-26	28.55
4n23w	2011-04-27	28.47
4n23w	2011-04-28	28.77
4n23w	2011-04-29	28.68
4n23w	2011-04-30	28.66
4n23w	2011-05-01	28.64
4n23w	2011-05-02	28.6
4n23w	2011-05-03	28.77
4n23w	2011-05-04	28.92
4n23w	2011-05-05	29.17
4n23w	2011-05-06	29.22
4n23w	2011-05-07	29.36
4n23w	2011-05-08	28.86
4n23w	2011-05-09	28.89
4n23w	2011-05-10	28.94
4n23w	2011-05-11	29.08
4n23w	2011-05-12	29.22
4n23w	2011-05-13	29.25
4n23w	2011-05-14	29.47
4n23w	2011-05-15	29.28
4n23w	2011-05-16	29.32
4n23w	2011-05-17	29.41
4n23w	2011-05-18	29.3
4n23w	2011-05-19	29.33
4n23w	2011-05-20	29.36
4n23w	2011-05-21	29.12
4n23w	2011-05-22	29.06
4n23w	2011-05-23	29.23
4n23w	2011-05-24	29.36
4n23w	2011-05-25	29.56
4n23w	2011-05-26	29.26
4n23w	2011-05-27	29.13
4n23w	2011-05-28	29.07
4n23w	2011-05-29	28.84
4n23w	2011-05-30	28.93
4n23w	2011-05-31	28.92
4n23w	2011-06-01	28.92
4n23w	2011-06-02	28.94
4n23w	2011-06-03	28.93
4n23w	2011-06-04	28.95
4n23w	2011-06-05	28.92
4n23w	2011-06-06	28.89
4n23w	2011-06-07	28.92
4n23w	2011-06-08	28.96
4n23w	2011-06-09	28.75
4n23w	2011-06-10	28.74
4n23w	2011-06-11	28.93
4n23w	2011-06-12	28.87
4n23w	2011-06-13	28.8
4n23w	2011-06-14	28.67
4n23w	2011-06-15	28.19
4n23w	2011-06-16	27.88
4n23w	2011-06-17	27.97
4n23w	2011-06-18	27.98
4n23w	2011-06-19	28.19
4n23w	2011-06-20	28.18
4n23w	2011-06-21	28.06
4n23w	2011-06-22	28.11
4n23w	2011-06-23	28.12
4n23w	2011-06-24	28.04
4n23w	2011-06-25	27.95
4n23w	2011-06-26	28.01
4n23w	2011-06-27	28.54
4n23w	2011-06-28	28.56
4n23w	2011-06-29	28.51
4n23w	2011-06-30	28.55
4n23w	2011-07-01	28.44
4n23w	2011-07-02	28.47
4n23w	2011-07-03	28.46
4n23w	2011-07-04	28.52
4n23w	2011-07-05	28.51
4n23w	2011-07-06	28.47
4n23w	2011-07-07	28.5
4n23w	2011-07-08	28.53
4n23w	2011-07-09	28.46
4n23w	2011-07-10	28.43
4n23w	2011-07-11	28.4
4n23w	2011-07-12	28.39
4n23w	2011-07-13	28.39
4n23w	2011-07-14	28.4
4n23w	2011-07-15	28.34
4n23w	2011-07-16	28.23
4n23w	2011-07-17	28.09
4n23w	2011-07-18	27.9
4n23w	2011-07-19	27.85
4n23w	2011-07-20	27.73
4n23w	2011-07-21	27.62
4n23w	2011-07-22	27.56
4n23w	2011-07-23	27.81
4n23w	2011-07-24	27.84
4n23w	2011-07-25	27.62
4n23w	2011-07-26	27.17
4n23w	2011-07-27	26.53
4n23w	2011-07-28	26.45
4n23w	2011-07-29	26.46
4n23w	2011-07-30	26.63
4n23w	2011-07-31	26.85
4n23w	2011-08-01	26.89
4n23w	2011-08-02	27.35
4n23w	2011-08-03	27.44
4n23w	2011-08-04	27.28
4n23w	2011-08-05	27.27
4n23w	2011-08-06	27.26
4n23w	2011-08-07	27.21
4n23w	2011-08-08	27.21
4n23w	2011-08-09	27.21
4n23w	2011-08-10	27.13
4n23w	2011-08-11	27.33
4n23w	2011-08-12	27.61
4n23w	2011-08-13	27.81
4n23w	2011-08-14	27.82
4n23w	2011-08-15	27.81
4n23w	2011-08-16	27.78
4n23w	2011-08-17	27.78
4n23w	2011-08-18	27.78
4n23w	2011-08-19	27.72
4n23w	2011-08-20	27.7
4n23w	2011-08-21	27.67
4n23w	2011-08-22	27.66
4n23w	2011-08-23	27.63
4n23w	2011-08-24	27.65
4n23w	2011-08-25	27.65
4n23w	2011-08-26	27.63
4n23w	2011-08-27	27.57
4n23w	2011-08-28	27.44
4n23w	2011-08-29	27.28
4n23w	2011-08-30	27.19
4n23w	2011-08-31	27.15
4n23w	2011-09-01	27.14
4n23w	2011-09-02	27.19
4n23w	2011-09-03	27.16
4n23w	2011-09-04	27.26
4n23w	2011-09-05	27.25
4n23w	2011-09-06	27.43
4n23w	2011-09-07	27.49
4n23w	2011-09-08	27.58
4n23w	2011-09-09	27.66
4n23w	2011-09-10	27.61
4n23w	2011-09-11	27.58
4n23w	2011-09-12	27.64
4n23w	2011-09-13	27.6
4n23w	2011-09-14	27.72
4n23w	2011-09-15	27.68
4n23w	2011-09-16	27.68
4n23w	2011-09-17	27.69
4n23w	2011-09-18	27.69
4n23w	2011-09-19	27.7
4n23w	2011-09-20	27.81
4n23w	2011-09-21	28.03
4n23w	2011-09-22	27.99
4n23w	2011-09-23	27.87
4n23w	2011-09-24	27.91
4n23w	2011-09-25	27.96
4n23w	2011-09-26	27.85
4n23w	2011-09-27	28.02
4n23w	2011-09-28	28.09
4n23w	2011-09-29	28.02
4n23w	2011-09-30	27.98
4n23w	2011-10-01	28.04
4n23w	2011-10-02	27.98
4n23w	2011-10-03	28.16
4n23w	2011-10-04	28.37
4n23w	2011-10-05	28.33
4n23w	2011-10-06	28.28
4n23w	2011-10-07	28.19
4n23w	2011-10-08	28.12
4n23w	2011-10-09	28.13
4n23w	2011-10-10	28.26
4n23w	2011-10-11	28.34
4n23w	2011-10-12	28.32
4n23w	2011-10-13	28.32
4n23w	2011-10-14	28.23
4n23w	2011-10-15	28.35
4n23w	2011-10-16	28.22
4n23w	2011-10-17	28.25
4n23w	2011-10-18	28.37
4n23w	2011-10-19	28.41
4n23w	2011-10-20	28.4
4n23w	2011-10-21	28.61
4n23w	2011-10-22	28.47
4n23w	2011-10-23	28.45
4n23w	2011-10-24	28.6
4n23w	2011-10-25	28.63
4n23w	2011-10-26	28.84
4n23w	2011-10-27	28.68
4n23w	2011-10-28	28.88
4n23w	2011-10-29	28.59
4n23w	2011-10-30	28.52
4n23w	2011-10-31	28.4
4n23w	2011-11-01	28.41
4n23w	2011-11-02	28.24
4n23w	2011-11-03	28.4
4n23w	2011-11-04	28.3
4n23w	2011-11-05	28.27
4n23w	2011-11-06	28.36
4n23w	2011-11-07	28.41
4n23w	2011-11-08	28.39
4n23w	2011-11-09	28.1
4n23w	2011-11-10	27.93
4n23w	2011-11-11	28.06
4n23w	2011-11-12	27.97
4n23w	2011-11-13	28.31
4n23w	2011-11-14	28.18
4n23w	2011-11-15	28.1
4n23w	2011-11-16	28.05
4n23w	2011-11-17	28.25
4n23w	2011-11-18	28.04
4n23w	2011-11-19	27.98
4n23w	2011-11-20	27.98
4n23w	2011-11-21	27.81
4n23w	2011-11-22	28.04
4n23w	2011-11-23	28.25
4n23w	2011-11-24	28.16
4n23w	2011-11-25	27.88
4n23w	2011-11-26	27.64
4n23w	2011-11-27	28.12
4n23w	2011-11-28	28.00
4n23w	2011-11-29	28.03
4n23w	2011-11-30	28.07
4n23w	2011-12-01	27.99
4n23w	2011-12-02	28.01
4n23w	2011-12-03	28.08
4n23w	2011-12-04	28.07
4n23w	2011-12-05	28.02
4n23w	2011-12-06	27.89
4n23w	2011-12-07	27.92
4n23w	2011-12-08	27.93
4n23w	2011-12-09	27.89
4n23w	2011-12-10	27.77
4n23w	2011-12-11	27.93
4n23w	2011-12-12	27.92
4n23w	2011-12-13	27.95
4n23w	2011-12-14	27.94
4n23w	2011-12-15	27.7
4n23w	2011-12-16	27.55
4n23w	2011-12-17	27.52
4n23w	2011-12-18	27.57
4n23w	2011-12-19	27.57
4n23w	2011-12-20	27.65
4n23w	2011-12-21	27.41
4n23w	2011-12-22	27.54
4n23w	2011-12-23	27.44
4n23w	2011-12-24	27.43
4n23w	2011-12-25	27.65
4n23w	2011-12-26	27.38
4n23w	2011-12-27	26.96
4n23w	2011-12-28	26.92
4n23w	2011-12-29	27.19
4n23w	2011-12-30	27.12
4n23w	2011-12-31	27.25
4n23w	2012-01-01	27.52
4n23w	2012-01-02	27.39
4n23w	2012-01-03	27.41
4n23w	2012-01-04	27.85
4n23w	2012-01-05	27.89
4n23w	2012-01-06	27.88
4n23w	2012-01-07	27.82
4n23w	2012-01-08	27.43
4n23w	2012-01-09	26.99
4n23w	2012-01-10	27.14
4n23w	2012-01-11	27.16
4n23w	2012-01-12	27.2
4n23w	2012-01-13	27.84
4n23w	2012-01-14	28.06
4n23w	2012-01-15	27.92
4n23w	2012-01-16	27.97
4n23w	2012-01-17	28.04
4n23w	2012-01-18	28.26
4n23w	2012-01-19	28.2
4n23w	2012-01-20	28.07
4n23w	2012-01-21	28.02
4n23w	2012-01-22	27.81
4n23w	2012-01-23	27.57
4n23w	2012-01-24	27.5
4n23w	2012-01-25	27.33
4n23w	2012-01-26	27.33
4n23w	2012-01-27	27.13
4n23w	2012-01-28	27.06
4n23w	2012-01-29	27.00
4n23w	2012-01-30	27.32
4n23w	2012-01-31	27.37
4n23w	2012-02-01	27.45
4n23w	2012-02-02	27.51
4n23w	2012-02-03	27.63
4n23w	2012-02-04	28.00
4n23w	2012-02-05	27.63
4n23w	2012-02-06	27.55
4n23w	2012-02-07	27.54
4n23w	2012-02-08	27.53
4n23w	2012-02-09	27.47
4n23w	2012-02-10	27.39
4n23w	2012-02-11	27.22
4n23w	2012-02-12	27.5
4n23w	2012-02-13	27.47
4n23w	2012-02-14	27.47
4n23w	2012-02-15	27.65
4n23w	2012-02-16	27.47
4n23w	2012-02-17	27.5
4n23w	2012-02-18	27.56
4n23w	2012-02-19	27.62
